class,TIC_ID,TESSMagnitude,StarTemp,StarRadius,StarLuminosity,NFluxRegions,MeanFluxSep
0,220412945,0.207082966,0.672008894,0.547659472,0.23721244,0.333333333,0
0,297025496,0.378519417,0.481789171,0.331163692,0.057357407,0.333333333,0
0,350298298,0.680593557,0.243787601,0.299643351,0.020341377,0.333333333,0
0,382258935,0.487202118,0.749411457,0.764988478,0.530033048,1,0.111094218
0,178776121,0.241681377,0.811493591,0.586628643,0.390113179,0.333333333,0
0,403121771,0.424352383,0.245618624,0.357965674,0.027260126,0,0
0,259962054,0.793744484,0.102798849,0.075446334,0.001624305,0.333333333,0
1,238176110,0.661573257,0.554381376,0.545515397,0.190526983,0.333333333,0
1,306996324,0.5172297,0.243526027,0.284997403,0.021584325,0,0
1,159510109,0.419737423,0.811927805,0.692808111,0.600332218,0,0
0,43866397,0.249746249,0.63819775,0.495992497,0.181529378,0.333333333,0
0,382157798,0.765721536,0.115092859,0.12186782,0.00309901,0.333333333,0
0,160301040,0.199327008,0.709390531,0.442386442,0.183159895,0.333333333,0
0,141768040,0.594715357,0.58462464,0.482863089,0.147884055,0.333333333,0
0,59605887,0.096888791,0.556892493,0.525973288,0.157219749,0,0
0,151956235,0.18853707,0.763526027,0.518795692,0.27805113,0.333333333,0
0,300290733,0.509521183,0.822652367,0.568379254,0.380005792,0.333333333,0
0,146249749,0.345300088,0.595605545,0.398159233,0.11069054,0.333333333,0
0,278775329,0.580130185,0.557007586,0.528804164,0.158735857,0.333333333,0
0,143047975,0.335536187,0.39330892,0.352700663,0.046850347,0.666666667,0.019088051
0,279949279,0.604766108,0.70599006,0.448319429,0.185539752,0.333333333,0
0,177307808,0.585834069,0.396259482,0.305646761,0.037679826,0.333333333,0
1,72985822,0.793457635,0.857985875,0.768342299,0.812284288,0.333333333,0
1,219345200,0.365898058,0.756892493,0.957906407,0.933015481,0.333333333,0
0,307216840,0.330880406,0.791812713,0.730501992,0.546110915,0.333333333,0
0,289113766,0.800286849,0,5.93E-05,0,0.333333333,0
0,339730183,0.470752427,0.706774784,0.464522359,0.197398505,0.333333333,0
0,7445600,0.455649823,0.234894062,0.284681544,0.018087218,0.666666667,0.088159343
0,141611276,0.368446602,0.841485744,0.636797205,0.486428843,0.333333333,0
1,183120439,0.743623124,0.784985613,0.817415466,0.752943787,0.333333333,0
1,167754523,0.452978817,0.567617055,0.421266434,0.128006927,0.333333333,0
0,328324098,0.284256399,0.314412765,0.392837744,0.041737555,0.333333333,0
0,150151262,0.535977493,0.441538059,0.415689747,0.072573797,0.333333333,0
0,219221189,0.487953442,0.152498038,0.199034992,0.007316335,0.333333333,0
1,52204645,0.640633274,0.549306827,0.431251198,0.125765307,0,0
0,382268851,0.803144307,0.129479466,0.091525849,0.002346797,0.666666667,0.037549884
0,41231040,0.862643425,0.115616008,0.096663959,0.002326272,0.333333333,0
1,377064495,0.494207855,0.686371959,0.499441146,0.24182031,0.666666667,0.055254464
0,60178082,0.444616064,0.250588543,0.363388963,0.028513851,0.666666667,0.126355692
0,294205605,0.525308914,0.747842009,0.675662484,0.422818226,0.333333333,0
1,380589029,0.798466461,0.881245095,0.713509763,0.753841634,0.333333333,0
1,200593988,0.80087158,0.205336123,0.238718854,0.013997083,0.666666667,0.010123274
0,349304574,0.490600177,0.698409626,0.5333503,0.24411486,0.333333333,0
1,55383975,0.685315534,0.664127648,0.63967689,0.34884794,0.333333333,0
0,280313260,0.319191306,0.273083965,0.341754376,0.028272456,0.333333333,0
0,280793604,0.284410856,0.777651059,0.517685654,0.287626629,0.333333333,0
0,232048034,0.472517652,0.362464033,0.332317658,0.038077606,0.333333333,0
1,33521996,0.914662401,0.244049176,0.329466561,0.027201422,0,0
0,177237464,0.621083407,0.245618624,0.266494211,0.01707504,0.333333333,0
0,58462925,0.439548764,0.205074549,0.229358137,0.011443809,0.333333333,0
0,177036977,0.957623566,0.032696835,0.042219797,0.000540394,0.333333333,0
0,234334027,0.425893645,0.551399425,0.466096075,0.125762593,0.333333333,0
1,355703913,0.897528685,0.685210568,0.569251526,0.301952398,0.333333333,0
0,32873869,0.386760812,0.655244572,0.468615974,0.173186995,0.333333333,0
0,134200185,0.480406002,0.427151452,0.437558613,0.075252179,0.333333333,0
0,25080867,0.521524713,0.803557416,0.567253876,0.360469896,0.333333333,0
0,269885278,0.141206973,0.728872613,0.533293822,0.265493422,0.333333333,0
1,123702439,0.561518094,0.896939576,0.58776936,0.556534075,0.333333333,0
0,246897668,0.462338923,0.156421658,0.234358887,0.009496129,0.333333333,0
1,230982885,0.543005296,0.753335077,0.699885301,0.523842207,0.666666667,0.084564466
0,38679565,0.842718447,0.167407795,0.121655853,0.004014046,0.333333333,0
0,261207354,0.55701677,0.550797803,0.479277081,0.131600858,0.333333333,0
0,293970254,0.40157767,0.758006801,0.494033197,0.251997334,0.666666667,0.024530047
0,166675170,0.315677405,0.771122155,0.58239976,0.346551025,0.333333333,0
1,309792357,0.550672992,0.618362543,0.525823377,0.217066027,0.333333333,0
1,306996324,0.5172297,0.243526027,0.284997403,0.021584325,0.666666667,0.021950836
0,279356932,0.635458959,0.353125817,0.385462127,0.046802993,0.333333333,0
0,444385201,0.387160194,0.254773738,0.371857884,0.030120691,0.666666667,0.11551763
1,74534430,0.529203442,0.373267068,0.343912396,0.048033088,0.333333333,0
0,150360085,0.620697264,0.351556369,0.372411509,0.043976864,0.333333333,0
1,259377017,0.601312886,0.187287471,0.174365929,0.008202874,0.666666667,0.02336849
0,394700874,0.490798764,0.890923359,0.577642354,0.463978929,0.333333333,0
0,358460382,0.511275375,0.730907664,0.710211723,0.441301711,0.333333333,0
0,356209404,0.399602824,0.635888046,0.442150071,0.148467086,0.333333333,0
0,278727563,0.590059576,0.502223385,0.375346277,0.075055183,0.333333333,0
0,206542524,0.688007502,0.092074287,0.096230263,0.00203326,0.333333333,0
0,33105293,0.395194175,0.175778185,0.272446023,0.013068075,0.333333333,0
0,32001057,0.218159753,0.845391054,0.891966518,0.899206475,0,0
1,279251651,0.61129744,0.238032958,0.300487036,0.022920558,0.333333333,0
0,63974991,0.630075022,0.131310489,0.097473478,0.002552877,0.333333333,0
0,167888770,0.440103707,0.664661261,0.607874158,0.278556499,0.333333333,0
0,266997586,0.339805825,0.676955271,0.515465578,0.216734375,0.666666667,0.452315388
0,453976070,0.38886143,0.258435783,0.356373829,0.028521087,0.333333333,0
1,370133522,0.559212268,0.188333769,0.185962062,0.009020293,0.333333333,0
0,332710428,0.29314872,0.506147005,0.438530594,0.09832566,0.333333333,0
0,260947637,0.413636364,0.672430029,0.602220076,0.280169211,0.333333333,0
1,101011575,0.391074581,0.491498823,0.352819894,0.075206414,0.333333333,0
0,219410598,0.466251103,0.636934345,0.537669826,0.207710842,0.333333333,0
0,375058105,0.376522507,0.339523934,0.376555326,0.042818,0.333333333,0
0,178872239,0.526569947,0.170808266,0.22731656,0.009690321,0.333333333,0
1,270507305,0.720079435,0.821606069,0.801720141,0.799606225,0.333333333,0
1,98796344,0.418704766,0.148574418,0.105752047,0.003575807,0.333333333,0
1,134200185,0.480406002,0.427151452,0.437558613,0.086328714,0.333333333,0
0,155897369,0.581487202,0.196704159,0.193104795,0.008573167,0.333333333,0
0,66437824,0.205637688,0.691085535,0.50920209,0.220869766,0.333333333,0
0,177313167,0.864331421,0.099659953,0.083414622,0.001789323,0,0
0,235048515,0.463185128,0.213444939,0.248606003,0.01339952,0.333333333,0
0,79564094,0.492933583,0.255296887,0.249943348,0.016114232,0.333333333,0
0,234994474,0.461383495,0.243264452,0.329610197,0.023621997,0.333333333,0
0,279429722,0.57309135,0.522241695,0.424312763,0.097988874,0.333333333,0
1,383390264,0.40934466,0.940884122,0.712275613,0.868661993,0.333333333,0
1,77044471,0.905759047,0.797018049,0.738018456,0.646508445,0.333333333,0
1,50312495,0.525783319,0.721135234,0.707729477,0.48960498,0.666666667,0.067693867
0,231055581,0.465768976,0.12241695,0.114110802,0.002959321,0.333333333,0
1,328350926,0.358903464,0.722992414,0.917597799,0.786669763,0.333333333,0
0,44568897,0.885767873,0.001831023,0,2.85E-06,0.333333333,0
0,234517584,0.343435569,0.348417473,0.402925703,0.049484026,0.333333333,0
1,160148385,0.757259488,0.717760921,0.691866809,0.465891913,0.333333333,0
1,238932509,0.828000883,0.583049961,0.543075684,0.206448355,0.333333333,0
0,50587969,0.165136805,0.470878891,0.395859669,0.073886848,0.666666667,0.036301937
0,231098372,0.508781995,0.825791263,0.711745695,0.569273044,0,0
0,231076815,0.416206973,0.77138373,0.942573657,0.821116686,0.333333333,0
0,141024799,0.39538835,0.832069056,0.684141167,0.53914788,0.333333333,0
0,167309586,0.563470874,0.639092336,0.454358399,0.156876523,0.333333333,0
1,270468559,0.718446602,0.79597175,0.899085543,0.921330889,0.333333333,0
0,376935746,0.837356575,0.074025634,0.044401524,0.000780236,0.333333333,0
1,122613513,0.601654898,0.417734763,0.418878318,0.07768542,0.666666667,0.008359678
1,73228647,0.487091792,0.772168454,0.601292023,0.421330905,0,0
0,28796187,0.470414828,0.153805912,0.236071358,0.009485408,0.333333333,0
0,279246287,0.266670344,0.663510332,0.553010246,0.235459558,0.333333333,0
1,260004324,0.562113857,0.20402825,0.264807539,0.016294336,0.333333333,0
0,300704414,0.502184466,0.699973843,0.440173339,0.176934078,0,0
0,149302552,0.538382613,0.625163484,0.543618152,0.204519136,0,0
1,52280468,0.801467343,0.143342924,0.263723299,0.012322888,0.333333333,0
0,294208421,0.70951015,0.198273607,0.171327269,0.007291787,0.333333333,0
1,1003831,0.620289056,0.715145174,0.695638987,0.467043246,0.333333333,0
1,286132427,0.337566196,0.784663877,0.595965653,0.428751857,0.333333333,0
1,14661418,0.820035305,0.49921266,0.466432155,0.122344833,0.333333333,0
0,201287746,0.516205869,0.147789694,0.141655365,0.004449975,0.333333333,0
0,206592394,0.315875993,0.727439184,0.529197419,0.260967071,0.333333333,0
0,452465896,0.563801853,0.076641381,0.08823757,0.001674357,0.333333333,0
0,333606239,0.144097529,0.746010986,0.528354431,0.273728593,0.333333333,0
0,382200572,0.32902692,0.85113785,0.784330473,0.722622705,0.666666667,0.145178711
0,300867814,0.444152692,0.907925713,0.670816526,0.628989211,0.333333333,0
0,149218497,0.435977493,0.852157991,0.696629096,0.585869918,0.333333333,0
0,176958231,0.341295234,0.813497253,0.605567622,0.41452926,0.333333333,0
0,55295368,0.53201677,0.52309966,0.486248287,0.123606249,0.333333333,0
0,206402844,0.167409532,0.828684279,0.667908952,0.512223894,0.333333333,0
1,425997655,0.40859444,0.522364635,0.395408542,0.100043711,0.333333333,0
1,102195674,0.694472639,0.884645566,0.768223765,0.867765994,0.333333333,0
0,31012605,0.595752427,0.556473973,0.43309824,0.112924166,0.333333333,0
1,44647437,0.870531774,0.320167408,0.382479945,0.046861039,0.333333333,0
0,269849487,0.399635922,0.591459587,0.439293397,0.128709949,0.333333333,0
0,349643650,0.6804391,0.192518964,0.234021413,0.011159984,0.333333333,0
0,272088966,0.569417476,0.831284332,0.568789243,0.388984243,0.333333333,0
0,141621885,0.806729921,0.133403087,0.132351126,0.003788752,0.333333333,0
0,177117623,0.593512798,0.65341355,0.509239742,0.198455462,0.333333333,0
0,9210746,0.406058032,0.154329061,0.300425677,0.013824273,0.333333333,0
1,55559618,0.628993822,0.69369605,0.479141812,0.23001922,0.333333333,0
0,260949184,0.303298764,0.608441015,0.49610894,0.166355039,0.333333333,0
0,306829151,0.463184025,0.82893016,0.671743882,0.517770076,0.333333333,0
0,170274241,0.428089144,0.562385561,0.484209499,0.13880938,0.333333333,0
0,142149242,0.515081642,0.736643997,0.644041738,0.376847044,0,0
0,260843977,0.409819064,0.675908972,0.56235144,0.251109338,0.333333333,0
0,349274787,0.530052957,0.714098875,0.66986128,0.379782278,0.333333333,0
0,140477186,0.529958076,0.24928067,0.221497227,0.013120582,0.333333333,0
0,271596225,0.735503089,0.206905572,0.243634538,0.012632146,0.333333333,0
0,349683816,0.813294351,0.126078996,0.069428282,0.001691488,0.333333333,0
1,286864983,0.643612092,0.599006016,0.481868797,0.176506173,0.333333333,0
1,220475245,0.845123566,0.531781324,0.519786499,0.163327669,0.333333333,0
0,38468952,0.488128861,0.808579649,0.793952663,0.662573162,0.666666667,0.431963974
0,291466351,0.466438658,0.528380853,0.399715518,0.090501528,0.666666667,0.084622275
0,391904670,0.428353928,0.677216845,0.691671577,0.362638362,0.333333333,0
0,410486078,0.454920565,0.629348679,0.597637683,0.244120543,0,0
0,31814908,0.372495587,0.917603976,0.77668153,0.836595989,0,0
0,306573721,0.50332083,0.678263144,0.574400095,0.262275197,0.333333333,0
1,229811538,0.798609885,0.898770599,0.712819476,0.785697365,0.666666667,0.2131164
0,149422364,0.554225508,0.538582265,0.451236068,0.114391404,0.333333333,0
1,362249359,0.562477935,0.288778446,0.334023156,0.033303821,0.333333333,0
0,176954932,0.593700353,0.139419304,0.172477749,0.005598307,0.333333333,0
1,351601843,0.669770521,0.289040021,0.317986871,0.030820091,0.666666667,0.063202847
0,151517553,0.337654457,0.746241172,0.525479628,0.271341159,0.333333333,0
0,349096321,0.66092233,0.464556631,0.350628406,0.05935767,0.666666667,1
0,55367907,0.615180936,0.487653675,0.426193971,0.088269038,0.333333333,0
0,150301109,0.825088261,0.165053623,0.147219501,0.005089339,0.333333333,0
0,67655714,0.458558032,0.193303688,0.251539376,0.012493075,0.333333333,0
0,158067487,0.371403354,0.704159037,0.516912393,0.235059506,0.333333333,0
0,220407807,0.995542807,0.021710698,0.016484624,0.000195538,0.333333333,0
0,293218142,0.511849073,0.784462464,0.541323469,0.316225077,0.333333333,0
1,294395926,0.647440424,0.725085012,0.650344969,0.425967274,0.333333333,0
0,309755442,0.47396293,0.873476327,0.805673606,0.802102828,0.333333333,0
0,32550424,0.618159753,0.15537536,0.101457622,0.003027174,0.333333333,0
0,219223742,0.602195499,0.070886738,0.027937121,0.000505249,0.666666667,0.362939253
1,33878688,0.676125331,0.615309966,0.449964963,0.165050838,0.333333333,0
0,176957796,0.623808473,0.479989537,0.394953231,0.075865138,0.333333333,0
0,220421191,0.315666372,0.776855872,0.794015416,0.609880643,0.333333333,0
0,114550378,0.504908429,0.169238818,0.187258966,0.007243485,0.333333333,0
0,364588501,0.458274492,0.729531781,0.764611957,0.501775553,0.333333333,0
0,364537524,0.900253751,0.148312843,0.081897384,0.002280523,0.333333333,0
0,38583537,0.562444837,0.570494376,0.455985107,0.128559929,0.333333333,0
0,31675050,0.514860989,0.560816113,0.450923695,0.122461402,0.333333333,0
0,177117281,0.522120477,0.840962595,0.567487458,0.397102732,0.333333333,0
0,30848801,0.391548985,0.773476327,0.795256539,0.606152882,0,0
0,348839628,0.648598853,0.21187549,0.24943644,0.013376676,0.333333333,0
0,150358147,0.535569285,0.58749673,0.429878991,0.122652715,0.333333333,0
0,151006728,0.468136584,0.170546691,0.243658245,0.01074796,0.333333333,0
0,54003038,0.59701015,0.125032697,0.119271224,0.003173057,0.333333333,0
0,388130597,0.466438658,0.752811928,0.650672682,0.4008608,0,0
1,458478250,0.520656443,0.806173162,0.584597524,0.438547664,0.333333333,0
1,50618703,0.507789056,0.36725085,0.375913149,0.054288824,0.666666667,0.140286007
1,154872375,0.43918248,0.864504316,0.71808379,0.731401687,0.333333333,0
0,167303382,0.272848632,0.632953178,0.436160607,0.143875575,0.333333333,0
0,141185142,0.700485437,0.196704159,0.228102372,0.010940523,0.333333333,0
1,170102285,0.740346425,0.583311535,0.53199901,0.199396313,0.333333333,0
0,319289907,0.28575684,0.889615485,0.720370803,0.682731109,0.333333333,0
0,259592855,0.503883495,0.520795187,0.478780632,0.119514803,0.333333333,0
0,294054503,0.554953663,0.84514779,0.565772895,0.399235587,0.333333333,0
0,141028962,0.790103707,0.116662307,0.148035993,0.004046285,0.666666667,0.06332394
1,184952758,0.439883054,0.742087366,0.589974794,0.37600131,0.666666667,0.259457756
0,249076418,0.196160635,0.537797541,0.365141178,0.080406643,0.333333333,0
0,300384626,0.545642101,0.579419304,0.516133553,0.163105749,0.333333333,0
0,167042097,0.817575022,0.083965472,0.080117976,0.001559008,1,0.034131771
1,260271203,0.92956752,0.88150667,0.803386592,0.933381232,0.333333333,0
0,153742066,0.621480583,0.164268899,0.164072975,0.005877132,0.333333333,0
0,120454069,0.437481244,0.222076903,0.259016096,0.014803302,0.333333333,0
0,188043641,0.207093998,0.598744442,0.464726657,0.144629083,0.333333333,0
0,170867837,0.406674757,0.487052053,0.314032708,0.053646314,0.333333333,0
0,160004049,0.113989409,0.638624117,0.562761429,0.225878756,0.333333333,0
0,362253884,0.589849956,0.086581219,0.080764337,0.001598108,0.333333333,0
0,382246984,0.602691968,0.657075595,0.442553088,0.158111533,0.333333333,0
0,150185581,0.335933363,0.656290871,0.550564258,0.228870436,0.333333333,0
0,219394387,0.327471315,0.756829715,0.593560803,0.344816328,0.333333333,0
0,272003260,0.507744925,0.848548261,0.527038701,0.356248888,0.333333333,0
0,1252178,0.240191968,0.775937745,0.638331178,0.412199409,0,0
0,388934726,0.565875993,0.116400732,0.157627503,0.004405651,0.333333333,0
0,234298029,0.115787732,0.829191734,0.619295976,0.44888604,0.333333333,0
0,41029088,0.49825684,0.858155899,0.583877952,0.435774471,0.333333333,0
0,55556732,0.54048985,0.537797541,0.504098146,0.137708099,0.333333333,0
0,207148580,0.789883054,0.08945854,0.06683029,0.00131301,0.333333333,0
0,220432478,0.561915269,0.750211875,0.603448649,0.348668727,0.333333333,0
1,164767175,0.48640887,0.776353649,0.554065201,0.369500217,0.333333333,0
0,306470369,0.358781995,0.759874444,0.900933283,0.733169543,0.333333333,0
0,394634714,0.442475728,0.541666231,0.431350907,0.107098781,0,0
0,260995123,0.427460282,0.65681402,0.485396933,0.184665395,0.333333333,0
0,179013510,0.23380406,0.799186503,0.616834648,0.412536575,0.666666667,0.063413716
0,234299476,0.439971315,0.488883076,0.407496244,0.082257265,0.666666667,0.111297973
0,282501711,0.389977935,0.107768768,0.0950247,0.002184098,0.333333333,0
0,220389494,0.484830097,0.693400471,0.516452898,0.227759306,0.333333333,0
0,231801885,0.577394086,0.772953178,0.463130628,0.235040564,0.333333333,0
0,358510502,0.454313769,0.684540936,0.514064085,0.220400007,0.333333333,0
0,350655701,0.919119594,0.119016479,0.080785254,0.001921329,0,0
0,302047241,0.512180053,0.43264452,0.434231985,0.075715118,0.333333333,0
1,29960109,0.678784201,0.165838347,0.225005142,0.01074444,0,0
1,201793781,0.376919682,0.7574418,0.695304302,0.523489892,0.333333333,0
0,281582749,0.520189762,0.701004447,0.616074635,0.315974287,0.333333333,0
1,201604954,0.763779788,0.728223908,0.689914481,0.477050581,0.333333333,0
1,234112540,0.930637688,0.895631703,0.800946182,0.961119451,0.333333333,0
0,150272656,0.492078553,0.94423751,0.747354769,0.832235569,0.333333333,0
0,219234564,0.166008385,0.467172378,0.404463859,0.075617378,0.666666667,0.047848826
0,279361150,0.508009709,0.756343186,0.547949532,0.299690332,0.333333333,0
1,37749396,0.380770079,0.32252158,0.344368404,0.039860999,0.333333333,0
0,229098638,0.312842012,0.567930944,0.468289656,0.133417385,0.333333333,0
0,177161030,0.504004854,0.799115878,0.726025582,0.550543314,0,0
0,267324071,0.37038835,0.690034005,0.552056394,0.25308384,0.333333333,0
0,364393429,0.462477935,0.830761182,0.685507797,0.539261531,0.333333333,0
1,36734222,0.669748455,0.342139681,0.441619456,0.064643538,0.333333333,0
1,1133072,0.835966461,0.171331415,0.258875947,0.013617299,0.333333333,0
0,260269838,0.408925419,0.826366728,0.953597339,0.968056416,0.333333333,0
0,7723060,0.681067961,0.100183102,0.06704156,0.001404886,0.333333333,0
0,55606252,0.581807149,0.575464295,0.514494992,0.16027318,0.333333333,0
0,344081664,0.19804722,0.700442061,0.553644753,0.261859612,0.333333333,0
0,389020089,0.270189762,0.66749673,0.477845606,0.185401855,0.666666667,0.081128264
1,177115354,0.717519859,0.746050222,0.601497017,0.39311706,0.333333333,0
0,349767833,0.487389673,0.779267591,0.652157846,0.431872444,0.333333333,0
0,181015118,0.434766108,0.135234109,0.187308471,0.006170769,0.333333333,0
0,238633709,0.487565093,0.162437876,0.213719987,0.008507287,0.333333333,0
1,149788158,0.656707855,0.218938007,0.260021545,0.016894913,0.333333333,0
0,278901225,0.806928508,0.172639289,0.11372452,0.003783334,0,0
0,37300889,0.338989409,0.5932226,0.442350882,0.13090948,0.333333333,0
0,112603237,0.630681818,0.07376406,0.119556403,0.002417977,0.333333333,0
0,468889408,0.721226831,0.080041852,0.031657701,0.000601667,0.333333333,0
0,140142136,0.56021624,0.203243526,0.232194591,0.011563143,0.666666667,0.043039901
0,309616959,0.604148279,0.41250327,0.389746093,0.059009139,0.333333333,0
0,358176584,0.682171227,0.223384776,0.28133609,0.016914716,0,0
0,179517557,0.707921447,0.218938007,0.264396155,0.015074626,0.666666667,0.116382786
1,425997655,0.40859444,0.522364635,0.395408542,0.100043711,0.333333333,0
0,158382161,0.299260812,0.710983521,0.497219675,0.22415353,0.666666667,0.038685848
0,21505943,0.698510591,0.108291917,0.116990486,0.002837112,0,0
0,260472324,0.599779347,0.46507978,0.439773809,0.08632598,0.333333333,0
0,238135340,0.455990733,0.71043683,0.524253147,0.245050589,0.666666667,0.043408903
0,38570936,0.583517211,0.656829715,0.497928092,0.192867986,0.333333333,0
0,260046359,0.529997793,0.578080042,0.592397773,0.206234512,0.666666667,0.051440969
1,309257814,0.729788173,0.622547737,0.685368345,0.349364505,0,0
0,150299548,0.424304943,0.837038975,0.746762098,0.638403324,0.333333333,0
1,348770361,0.711451898,0.672770076,0.600072515,0.319582305,0.333333333,0
0,72748794,0.066780671,0.668846456,0.450575763,0.168538658,0.333333333,0
0,60552999,0.403254634,0.30630395,0.357306763,0.034633707,0.333333333,0
1,290348383,0.255770079,0.522887784,0.471255103,0.134337495,1,0.027683565
0,201292718,0.353993822,0.593947162,0.434937613,0.127535174,0,0
0,358403148,0.749856575,0.20402825,0.207528317,0.009827801,0.333333333,0
0,259377017,0.601312886,0.187287471,0.174365929,0.007111991,0,0
0,234507537,0.550739188,0.18781062,0.184299097,0.007707523,0.333333333,0
0,206686962,0.040269197,0.471177086,0.396158794,0.074052022,0.333333333,0
1,394698182,0.763614298,0.825791263,0.764584067,0.742048539,0,0
1,50309953,0.52325684,0.678786293,0.549361484,0.278794904,0.333333333,0
0,453099619,0.336937335,0.662045514,0.58522715,0.258721701,0.333333333,0
0,220616718,0.201886584,0.675647397,0.517666828,0.217516295,0.333333333,0
0,117546088,0.346226831,0.644616793,0.395596105,0.126599445,0.333333333,0
0,397125777,0.377129303,0.756047607,0.533526707,0.285980958,0.333333333,0
0,382265694,0.531608561,0.865812189,0.541799001,0.390166216,0.333333333,0
1,19519368,0.555781112,0.572984567,0.469636065,0.156164134,0.333333333,0
0,259698709,0.281398941,0.718294533,0.764312135,0.486212906,0,0
0,281669975,0.335282436,0.695265498,0.431831319,0.169124341,0.333333333,0
0,290468468,0.212797882,0.519748888,0.407803038,0.091010686,0.333333333,0
1,120610833,0.711904237,0.649228355,0.523238634,0.235558838,0.666666667,0.024377106
0,220478211,0.469980141,0.728223908,0.561347385,0.289581809,0.333333333,0
0,149478846,0.472208738,0.900340047,0.754871233,0.762161983,0,0
0,158072072,0.341107679,0.768435783,0.536744562,0.29868414,0.333333333,0
0,100104021,0.408737864,0.490714099,0.363766181,0.068697531,0.333333333,0
0,176932113,0.642122683,0.366570756,0.248288749,0.024584775,0.333333333,0
0,358049328,0.248521624,0.910643474,0.739120127,0.752547085,0.333333333,0
0,350520348,0.373323036,0.57964949,0.543550518,0.178436169,0.333333333,0
0,349677687,0.454578553,0.919173424,0.804327894,0.894448275,0.333333333,0
0,72923291,0.443065975,0.200627779,0.307108218,0.017608102,0.333333333,0
0,176935123,0.81935128,0.023541721,0.00879245,0.000124169,0.333333333,0
1,123482865,0.488184025,0.783416165,0.939700945,0.966502719,0.333333333,0
0,41533357,0.113128861,0.833539105,0.828376395,0.762794642,0.333333333,0
1,70899085,0.627217564,0.251896416,0.337101559,0.029146016,0.333333333,0
0,30186108,0.86515887,0.080826576,0.116009441,0.002418007,0.333333333,0
0,54257694,0.456977052,0.200366205,0.216220362,0.010270321,0.333333333,0
1,101955023,0.638724625,0.116400732,0.071205598,0.001936434,0.333333333,0
1,229047362,0.680681818,0.763798064,0.524672201,0.325308973,0.333333333,0
0,269634384,0.625970874,0.125294272,0.088462785,0.002205836,0.333333333,0
0,370137704,0.294296117,0.6990531,0.560900442,0.266800033,0.666666667,0.05662365
0,307218058,0.583462048,0.275176563,0.283042285,0.021146597,0,0
0,278199738,0.921226831,0.003138896,0.002646102,2.61E-05,0.333333333,0
0,442916792,0.224702118,0.784161653,0.557096888,0.332063897,0.333333333,0
0,167006493,0.385238305,0.746010986,0.598060222,0.339373568,0.666666667,0.123384872
0,393385130,0.309852162,0.613392624,0.520777306,0.183446675,0.333333333,0
0,158624542,0.403431156,0.270468219,0.353430694,0.029541334,0.333333333,0
1,263003176,0.263603266,0.910201413,0.706418628,0.795015352,0.333333333,0
0,149424264,0.54879744,0.899032174,0.618968264,0.534067668,0.666666667,0.032927592
0,23556171,0.417165711,0.294271515,0.348425064,0.03172556,0.333333333,0
0,389444166,0.580703883,0.350771645,0.449650498,0.059966841,0.333333333,0
0,237878575,0.371756399,0.906068533,0.539449234,0.427690077,0.333333333,0
0,350656478,0.586882171,0.639126341,0.484302234,0.174777356,0.333333333,0
0,231079905,0.459543248,0.906144389,0.647214272,0.587820931,0.666666667,0.035954812
0,54237857,0.267464695,0.581090766,0.494227035,0.152214926,0.333333333,0
0,350518799,0.557502207,0.70371436,0.546817879,0.258644039,0.333333333,0
0,272129171,0.494969109,0.699450693,0.54642323,0.255272384,0.333333333,0
0,316976676,0.768038394,0.111169239,0.092893874,0.002165254,0.333333333,0
0,287405060,0.439651368,0.756212399,0.614045608,0.365312198,0.666666667,0.061928088
0,300810872,0.662930274,0.261313105,0.304941831,0.02247268,0.333333333,0
