class,TIC_ID,TESSMagnitude,StarTemp,StarRadius,StarLuminosity,NFluxRegions,MeanFluxSep
0,46825125,0.532926964,0.171331415,0.181427082,0.006991634,0.333333333,0
0,141186075,0.175860547,0.853560031,0.679232456,0.562094072,0.333333333,0
0,370101728,0.226003972,0.713083965,0.67345217,0.382331855,0.333333333,0
0,316935835,0.332270521,0.509285901,0.425685668,0.094510766,0,0
1,131081852,0.541670455,0.851687157,0.792767321,0.845872469,0.666666667,0.140191769
0,437265653,0.473280009,0.239863981,0.228568839,0.013214912,0.333333333,0
0,31410749,0.359234334,0.813784986,0.762736328,0.624765172,0,0
0,88481300,0.179181377,0.772445723,0.583172324,0.348574775,0.333333333,0
0,282086296,0.327725066,0.861888569,0.728305623,0.649923775,0.333333333,0
0,350583319,0.507436011,0.636149621,0.564312833,0.225329441,0.333333333,0
0,278683844,0.466802736,0.605283809,0.484855162,0.158479384,0.333333333,0
0,348898049,0.629633716,0.630371436,0.3936124,0.120443713,0.333333333,0
0,149444341,0.778552515,0.140988752,0.161367606,0.005139762,0.333333333,0
0,20180572,0.328387026,0.758187287,0.579648372,0.332048365,0.333333333,0
0,436248822,0.247188879,0.292963641,0.342519271,0.030703191,0.333333333,0
0,141029787,0.373025154,0.748995553,0.633875685,0.378880644,0.333333333,0
0,55452503,0.48837158,0.66518441,0.568197269,0.247972942,0.666666667,0.109818311
1,251848941,0.592696381,0.398378237,0.374094695,0.060236346,0.333333333,0
0,177385959,0.709796999,0.121109077,0.124456747,0.003285159,0.333333333,0
0,300710088,0.482700794,0.940360973,0.67557184,0.688697801,0.333333333,0
0,300038122,0.575937776,0.750980905,0.555410216,0.302397127,0.333333333,0
0,260351540,0.35618932,0.578341617,0.623660825,0.2258708,0.333333333,0
0,370281600,0.422084069,0.234894062,0.297510433,0.019381858,0.333333333,0
0,176982916,0.616879965,0.371959194,0.367449806,0.046368466,0.333333333,0
0,55758485,0.378618711,0.924404918,0.747054948,0.793059975,0.333333333,0
1,125405602,0.676820388,0.194611562,0.226076134,0.01231255,0.333333333,0
0,398271125,0.304523389,0.601098614,0.454271241,0.140170543,0.333333333,0
0,288158059,0.361341571,0.558723516,0.429456451,0.112121788,0.666666667,0.035115922
1,238004786,0.612091792,0.545644782,0.480300659,0.149066737,0.333333333,0
0,306669607,0.617586055,0.466780016,0.430162078,0.083663888,0.333333333,0
1,253990973,0.51706752,0.780800419,0.667657938,0.518311008,0,0
0,350335082,0.595344219,0.436306566,0.427248228,0.074621036,0.333333333,0
0,300510333,0.509631509,0.645817421,0.583788702,0.245849179,0,0
0,279327066,0.44472639,0.460371436,0.308137374,0.047646664,0.333333333,0
0,306735585,0.776456311,0.189118493,0.187910904,0.007970095,0.666666667,0.058821219
0,300939511,0.511948367,0.84070102,0.520144891,0.341430277,0.333333333,0
1,259592689,0.564805825,0.627779231,0.578553673,0.263313717,0.333333333,0
0,251823163,0.444482568,0.195134711,0.278112656,0.014705524,0.333333333,0
0,167338863,0.696171668,0.171854564,0.225036519,0.009590914,0.333333333,0
0,278521477,0.471546778,0.609730578,0.500716435,0.169651304,0.333333333,0
0,219238878,0.634190203,0.148574418,0.170750635,0.005768026,0.333333333,0
1,360156606,0.96582083,0.062516348,0.221027971,0.006305641,0.333333333,0
1,271596225,0.735503089,0.206905572,0.243634538,0.014531964,0.333333333,0
0,349965094,0.378706973,0.794140727,0.910555472,0.818415574,0.333333333,0
1,439456714,0.737389673,0.222861627,0.278086858,0.019052197,0,0
0,294667668,0.569847749,0.691603453,0.491548161,0.208258642,0.333333333,0
0,179040880,0.567872904,0.249019095,0.362920404,0.028271206,0,0
0,291471120,0.450099294,0.675647397,0.525446159,0.223160596,0.333333333,0
0,139898417,0.213283319,0.766439969,0.577178676,0.336935369,0,0
1,231728511,0.711473963,0.172116139,0.191275881,0.008724402,0.333333333,0
0,326197647,0.312312445,0.63381899,0.473263909,0.165488258,0.666666667,0.027389358
0,373985178,0.97288173,0.042898247,0.028056353,0.000396583,0.333333333,0
0,274012205,0.570322154,0.219199581,0.238566154,0.012905364,0,0
0,9964140,0.462857458,0.191995815,0.244278109,0.01187932,0.666666667,0.037811606
1,437333618,0.819086496,0.772953178,0.693240412,0.54270676,0.333333333,0
0,293936312,0.43538173,0.81964949,0.611863184,0.428856897,0,0
0,399618009,0.511974846,0.145173947,0.211656795,0.007735633,0,0
0,300157969,0.502647838,0.452524196,0.386932648,0.066916616,0.333333333,0
1,271596225,0.735503089,0.206905572,0.243634538,0.014531964,0.333333333,0
1,1528696,0.895939982,0.484697881,0.459217604,0.113649366,0.333333333,0
0,167892002,0.54788173,0.324352603,0.361535646,0.037834392,0.333333333,0
0,140894185,0.446491615,0.547475804,0.458035051,0.120626313,0.333333333,0
0,78012819,0.357711827,0.548129741,0.411050178,0.10086463,0.333333333,0
0,382159772,0.515545013,0.63915773,0.693840056,0.326921177,0.333333333,0
0,167343765,0.58505075,0.509024326,0.387056063,0.080680164,0.333333333,0
0,197907719,0.403839365,0.811666231,0.585064688,0.388472812,0.333333333,0
0,167123841,0.555770079,0.735074549,0.59492813,0.326449903,0.333333333,0
0,309703910,0.693038394,0.217106984,0.262613958,0.014802052,0.333333333,0
0,201881092,0.538586717,0.136803557,0.147454478,0.00445077,0.333333333,0
0,19193730,0.280781112,0.680355742,0.481442771,0.194762932,0.333333333,0
0,391039604,0.58276699,0.021449124,0.004463162,7.92E-05,0.333333333,0
0,148337392,0.470123566,0.333246142,0.380405596,0.042523264,0.666666667,0.106217005
0,141407201,0.560028685,0.448600575,0.425567134,0.077302827,0.333333333,0
0,219147916,0.587786849,0.190687941,0.244223026,0.011806659,0.333333333,0
0,349275562,0.4505406,0.834423228,0.698867301,0.563336659,0,0
0,207241048,0.691262136,0.17996338,0.143116125,0.005255573,0.333333333,0
0,140760006,0.71266549,0.208736594,0.242892653,0.012674425,0.333333333,0
0,177236338,0.717332304,0.15537536,0.219507944,0.008566007,0,0
0,279055830,0.465048544,0.816113,0.640660026,0.460751233,0.666666667,0.079707643
0,272544968,0.636010591,0.3057808,0.276883387,0.023066167,0.333333333,0
0,349156098,0.522131509,0.74423751,0.67034239,0.412892682,0.333333333,0
0,38708042,0.548665049,0.638412242,0.447215666,0.152450563,0.333333333,0
0,144370079,0.531416593,0.087889092,0.045724227,0.000882442,0.333333333,0
0,131799991,0.768733451,0.030865812,0.029816237,0.000373796,0.333333333,0
0,237915249,0.542950132,0.496468742,0.426016867,0.090785656,0.333333333,0
0,38843695,0.657093998,0.446769553,0.366634709,0.060091857,0.333333333,0
0,394134589,0.445739188,0.234370913,0.268962512,0.016524475,0.666666667,0.064707595
1,299799658,0.488768756,0.631964426,0.532045029,0.230547935,0.333333333,0
0,7244844,0.248113416,0.789775046,0.639872122,0.429322867,0.333333333,0
0,114308371,0.654435128,0.113784986,0.073520501,0.001680077,0.333333333,0
0,271946648,0.606763019,0.107507193,0.093333845,0.002134425,0.333333333,0
0,261156988,0.606906443,0.278053884,0.346453212,0.029483258,0.666666667,0.219829133
0,80677028,0.537188879,0.247711222,0.264309695,0.017007342,0.333333333,0
0,286757549,0.734576346,0.135495684,0.064311787,0.00164502,0.333333333,0
0,294208238,0.627559576,0.392100445,0.387857215,0.054468392,0.333333333,0
1,238086647,0.376820388,0.802249542,0.81480074,0.78316513,0.333333333,0
0,234991587,0.299988967,0.417473189,0.386436896,0.059206514,0.333333333,0
0,160116798,0.30390556,0.654075334,0.480523782,0.180101539,0.333333333,0
0,370113676,0.595476611,0.627313628,0.459266413,0.154329598,0.333333333,0
0,349194688,0.518512798,0.419644258,0.468042128,0.082135658,0.333333333,0
0,141121236,0.373841571,0.651059377,0.473587438,0.174193188,0.333333333,0
0,31871195,0.542806708,0.417211614,0.424899159,0.069218054,0.333333333,0
0,302002907,0.461827008,0.642427413,0.438622632,0.149306969,0.333333333,0
0,118608254,0.492451456,0.138896155,0.210796376,0.007463173,0.666666667,0.427677249
0,270415707,0.342583848,0.223646351,0.226292982,0.012154811,0.333333333,0
0,200781244,0.272749338,0.478396547,0.369824674,0.067763318,0.666666667,0.018982086
1,264979636,0.562157988,0.80434214,0.632878604,0.501562489,0.666666667,0.032721383
0,341337808,0.382700794,0.860580696,0.598454872,0.457716744,0.333333333,0
0,166788138,0.535433583,0.117185456,0.243498572,0.008353631,0.333333333,0
0,300449121,0.475551633,0.875490453,0.645917368,0.543212807,0.333333333,0
0,272002097,0.628067079,0.266283024,0.318140965,0.024524957,0.333333333,0
0,358290716,0.173852604,0.743395239,0.580942486,0.320327888,0.333333333,0
0,126584063,0.098565755,0.77460633,0.608351782,0.377455079,0.333333333,0
0,38515255,0.614276258,0.362804081,0.350131956,0.041464792,0.333333333,0
0,49772010,0.410039718,0.240387131,0.306245707,0.020758894,0.333333333,0
0,392011927,0.531233451,0.75124248,0.668641075,0.418878315,0.333333333,0
0,279741379,0.214651368,0.474111954,0.405232937,0.077627491,0.333333333,0
0,142082642,0.450319947,0.733664661,0.663704473,0.394212201,0,0
0,388107335,0.41283098,0.743656814,0.730404376,0.480314405,0.666666667,0.021222825
0,316781121,0.153872462,0.63907141,0.464047525,0.1625481,0.333333333,0
0,277298771,0.595410415,0.275699712,0.424123108,0.040752199,0.333333333,0
0,271795905,0.525308914,0.787088674,0.680236511,0.475029621,0.333333333,0
0,257659158,0.366637246,0.52654983,0.444669969,0.107442008,0.333333333,0
0,149988104,0.669373345,0.124771122,0.11235022,0.002937447,0.333333333,0
0,41031598,0.61370256,0.2448339,0.262766658,0.016655098,0.333333333,0
1,73723286,0.448345102,0.744179963,0.942782835,0.875711342,0.333333333,0
0,29832209,0.244494704,0.758998169,0.698867301,0.462630267,0.333333333,0
0,446764926,0.608373786,0.19565786,0.149483505,0.005984229,0.666666667,0.038350548
0,166841803,0.319814651,0.776157468,0.50704407,0.276479712,0.333333333,0
0,101101072,0.300198588,0.563104891,0.411209154,0.105733829,0,0
1,255685030,0.611098853,0.7345017,0.551695911,0.327804852,0,0
0,271642710,0.605185349,0.720115093,0.448442147,0.193015733,0,0
0,141096635,0.543347308,0.741825791,0.527834275,0.270188735,0.333333333,0
0,141805493,0.504247573,0.757520272,0.587583192,0.339405012,0.333333333,0
0,350654290,0.536231244,0.625686634,0.490067878,0.171451919,0.333333333,0
0,328426362,0.519073257,0.185194873,0.198228262,0.008455159,0.333333333,0
1,307610438,0.415048544,0.782631441,0.711550462,0.583233381,0.333333333,0
0,36892736,0.412356575,0.486790479,0.310904102,0.05276135,0.333333333,0
0,307290964,0.742972198,0.132356788,0.108836726,0.00293564,0,0
1,299798795,0.718027361,0.150667015,0.195315109,0.008140122,0,0
1,211438925,0.573720212,0.774182579,0.961811063,0.984313554,0.333333333,0
0,382525982,0.394494704,0.640716715,0.450273152,0.155243733,0.333333333,0
1,204317710,0.959267432,0.745749411,0.617273922,0.411030552,0.666666667,0.075066001
0,355276484,0.227515446,0.800847502,0.642012711,0.444536984,0.333333333,0
0,439410069,0.199911739,0.684279362,0.510195686,0.217406054,0.333333333,0
0,350522060,0.542420565,0.721462202,0.63351311,0.351187239,0.666666667,0.027589729
0,259540794,0.3739188,0.603060424,0.513866761,0.173852613,0,0
1,32497972,0.715600177,0.278838608,0.334304152,0.03206165,0.333333333,0
0,124403080,0.241328332,0.607334554,0.522233185,0.181036131,0.666666667,0.104355863
0,167415965,0.326687996,0.661828407,0.469940768,0.177338298,0.333333333,0
0,231728497,0.6630406,0.145435522,0.206697881,0.007478933,0.333333333,0
1,32499655,0.937488967,0.529427151,0.530905706,0.168127598,0.333333333,0
0,219380615,0.480041924,0.633533874,0.483911769,0.171712181,0.333333333,0
1,140691463,0.768843778,0.738163746,0.684831455,0.483740876,0,0
0,287588319,0.502747132,0.707559508,0.479122986,0.208466623,0.333333333,0
1,413248763,0.407451456,0.176301334,0.164455074,0.007197989,0.333333333,0
0,307715447,0.472087379,0.343709129,0.430386596,0.054271018,0.333333333,0
0,376985172,0.832678729,0.140465603,0.122813305,0.003561563,0.333333333,0
0,141029712,0.716560018,0.188333769,0.113150674,0.004049695,0.333333333,0
0,272188493,0.447914828,0.733455402,0.524885562,0.261582682,0.333333333,0
0,380024477,0.215368491,0.881409888,0.76357304,0.742632906,0.333333333,0
0,207144018,0.44082083,0.344232278,0.413322549,0.050825111,0.333333333,0
0,273418879,0.337284863,0.165053623,0.208525399,0.008303965,0.333333333,0
1,452866790,0.678442189,0.134187811,0.160539958,0.005708867,0,0
0,89148220,0.334774934,0.461689772,0.401344318,0.073298892,0,0
0,81483251,0.439493601,0.193565263,0.269380868,0.013897919,0.333333333,0
0,307210830,0.481533539,0.160345279,0.132392265,0.004325148,0.333333333,0
0,149420149,0.577482348,0.617054669,0.45739148,0.148699314,0.333333333,0
0,149348488,0.57097308,0.653151975,0.556044025,0.230735075,0.333333333,0
0,220478522,0.497098411,0.75250327,0.607221523,0.354675197,0.333333333,0
0,220017951,0.034311562,0.620585927,0.464523754,0.154234888,0.333333333,0
0,229047482,0.228056046,0.384514779,0.528997305,0.08946124,0.333333333,0
0,358174909,0.502526478,0.585142558,0.517771417,0.166872531,0.333333333,0
1,154089169,0.574481465,0.591420351,0.442317414,0.149309016,0.333333333,0
0,238949177,0.107049868,0.788477635,0.703518026,0.506177646,0.333333333,0
1,30122649,0.553629744,0.611561601,0.494296761,0.191364044,0.333333333,0
0,454012528,0.57026699,0.088935391,0.059861176,0.001163225,0,0
0,220536759,0.393435569,0.743648967,0.528596381,0.272200741,0.333333333,0
0,257719099,0.417387467,0.59979074,0.456344893,0.140696749,0.333333333,0
1,425997655,0.40859444,0.522364635,0.395408542,0.100043711,0.333333333,0
0,287353701,0.407689762,0.785770337,0.662058939,0.451193161,0.666666667,0.075407329
0,177236218,0.611827008,0.553353387,0.449896631,0.119202641,0.333333333,0
0,167698166,0.56478376,0.656649228,0.572389894,0.245093019,0.333333333,0
1,307210830,0.481533539,0.160345279,0.132392265,0.005007646,0.333333333,0
0,176521059,0.035447926,0.76353649,0.555572677,0.31290646,0,0
0,38698692,0.247958959,0.764122417,0.671011759,0.436312421,0.333333333,0
0,391925508,0.44755075,0.855767722,0.838612173,0.825098269,0,0
0,52687259,0.043744484,0.912932252,0.743645346,0.765067667,0.333333333,0
0,143980902,0.316791703,0.582683756,0.36196725,0.091098197,0.333333333,0
0,231074610,0.488823919,0.88945854,0.63415459,0.544368262,0.666666667,0.046002277
0,349374765,0.536108782,0.142296626,0.109038234,0.003094789,0,0
0,220422671,0.52325684,0.773214753,0.556596952,0.322095165,0,0
0,150100106,0.946359223,0.0609469,0.055180468,0.000888644,0.333333333,0
0,197889083,0.462400706,0.715406749,0.52810272,0.251584779,0.333333333,0
0,167485954,0.361694616,0.482866858,0.331623884,0.057689269,0.333333333,0
0,237915132,0.754291703,0.133664661,0.092038335,0.002414685,0,0
0,144155897,0.324922771,0.586803557,0.454746773,0.134496693,0.333333333,0
0,142082942,0.87167917,0.119278054,0.119139442,0.003075988,0.333333333,0
0,150139182,0.492578332,0.247972796,0.313276879,0.022207152,0.333333333,0
0,349568905,0.916791703,0.121893801,0.076320001,0.001831616,0,0
0,278992816,0.489143866,0.559246665,0.586326032,0.19117875,0.333333333,0
0,141157180,0.58135481,0.797541198,0.537359546,0.323131665,0.333333333,0
1,366989877,0.373830538,0.857964949,0.729776842,0.740591383,0.333333333,0
0,167756732,0.299492498,0.36725085,0.38221917,0.048615351,0.666666667,0.011853327
0,279088395,0.344108561,0.832069056,0.722915802,0.594791543,0.333333333,0
0,350744678,0.355869373,0.901386346,0.761118684,0.775516007,0.333333333,0
0,334415465,0.553177405,0.096521057,0.035372703,0.000743845,0.333333333,0
0,260267208,0.360392763,0.814106722,0.552131001,0.353505725,0.333333333,0
0,375273873,0.438713592,0.804865289,0.596172739,0.394428138,0,0
0,372914091,0,0.825286424,0.653350161,0.488368492,0.333333333,0
0,22870872,0.378795234,0.754381376,0.534293693,0.285410429,0.333333333,0
0,31870141,0.215545013,0.903656814,0.805527181,0.863698029,0.333333333,0
0,55780996,0.515070609,0.724823437,0.602800894,0.324823175,0.333333333,0
0,272322827,0.261815975,0.87318598,0.650658736,0.547122411,0.666666667,0.041195146
0,25132720,0.725981906,0.228354695,0.244809421,0.013952926,0.333333333,0
0,31799716,0.547109444,0.957964949,0.398423495,0.290628159,0.333333333,0
0,271642286,0.928078111,0.072194612,0.045236842,0.000784316,0.333333333,0
0,260351252,0.545774492,0.614438922,0.595722309,0.232312933,0.333333333,0
0,358106285,0.485293469,0.578864766,0.447567085,0.127822711,0.333333333,0
0,100940603,0.315214034,0.618006801,0.483487835,0.163800537,0.333333333,0
1,270380593,0.626974846,0.554538321,0.504185304,0.166468015,0.333333333,0
0,231017428,0.502563989,0.186764321,0.253861949,0.012307937,0.333333333,0
0,128902569,0.345379523,0.301595606,0.350276289,0.032927612,0.333333333,0
1,92226327,0.689684466,0.091551138,0.063624986,0.001494516,0.333333333,0
0,198076363,0.619770521,0.406251635,0.334191893,0.044976995,0.333333333,0
0,140687446,0.489872021,0.713209521,0.529792182,0.2514412,0.333333333,0
0,117768715,0.259808032,0.685215799,0.54096717,0.241071658,0.333333333,0
0,238870740,0.303839365,0.474496469,0.401088423,0.076416726,0.333333333,0
1,78055054,0.860359665,0.608422705,0.525435003,0.210489017,0,0
0,149935360,0.504093116,0.522309704,0.398666839,0.088386099,0.333333333,0
0,382145732,0.507469109,0.875490453,0.647730244,0.545902554,0.333333333,0
0,260371854,0.532314651,0.532827622,0.462622326,0.117155024,0.333333333,0
0,152965017,0.293755516,0.848919697,0.627969892,0.48363681,0.333333333,0
0,55522986,0.5510812,0.736071148,0.602374868,0.334535433,0.666666667,0.087896637
0,304217972,0.336617387,0.625741564,0.460874294,0.154525835,0.333333333,0
0,308841571,0.505806487,0.211352341,0.243688924,0.012882634,0.333333333,0
0,232028066,0.332237423,0.759843055,0.62783044,0.383551712,0.333333333,0
0,231064564,0.442784643,0.389223123,0.36031823,0.047798199,0.333333333,0
0,262577790,0.445675199,0.671723777,0.529579517,0.223682256,0,0
0,150249155,0.333340688,0.958932775,0.802480154,0.979455638,0.333333333,0
0,425940518,0.294902913,0.566515825,0.449204252,0.123835446,0.333333333,0
1,280206394,0.465975397,0.878367774,0.811718851,0.943585234,0.333333333,0
0,299942685,0.478033981,0.687698143,0.603351032,0.293488761,0.333333333,0
0,238034112,0.873620918,0.077426105,0.035883795,0.000656784,0.333333333,0
0,167814656,0.116460724,0.686314413,0.515552038,0.222604463,0,0
0,299832383,0.556023831,0.606068533,0.495246429,0.164692321,0.333333333,0
0,177351052,0.539982348,0.738841224,0.60044276,0.335172259,0.333333333,0
0,219244444,0.836496028,0.284593251,0.047995203,0.002624925,0,0
0,77156672,0.578133274,0.324614177,0.224558199,0.018088696,0.333333333,0
0,350820908,0.834112974,0.122678525,0.125762018,0.003356899,0.333333333,0
0,348957793,0.529324801,0.757813236,0.643741916,0.398667331,0.333333333,0
0,111267568,0.335525154,0.525372744,0.462498911,0.114367537,0.333333333,0
1,76923707,0.597705207,0.506670154,0.47503495,0.129272517,0.666666667,0.051294796
0,319470216,0.451323919,0.542479728,0.616667306,0.198218688,0,0
0,425864448,0.344549868,0.595349202,0.45896938,0.140179635,0.666666667,0.107059222
0,38459760,0.689397617,0.167930944,0.22802149,0.009608265,0.333333333,0
1,62483237,0.476147396,0.415642166,0.401930016,0.072014994,0.333333333,0
0,52121796,0.251820388,0.668399163,0.606048732,0.280064273,0.333333333,0
0,220022156,0.277305825,0.589173424,0.462136335,0.139197688,0.333333333,0
0,238186581,0.458980583,0.781323568,0.571606174,0.344629182,0.333333333,0
0,269076634,0.476930715,0.221815328,0.238403693,0.013037503,0.333333333,0
1,233087860,0.540500883,0.4493853,0.396112775,0.078947195,0.666666667,0.027389358
0,79054590,0.363184025,0.487797541,0.408135631,0.082178087,0.333333333,0
0,388205695,0.386760812,0.806434737,0.705393656,0.532972828,0.333333333,0
0,356838394,0.76233451,0.074287209,0.059730091,0.001057405,0.333333333,0
1,172464366,0.666758605,0.839916296,0.882685985,0.997622742,0.333333333,0
0,220424856,0.577360989,0.552335862,0.430332907,0.110294655,0.333333333,0
0,365779699,0.538133274,0.132356788,0.092306781,0.002406419,0.333333333,0
0,260355230,0.590103707,0.510044468,0.520439832,0.133160533,0.333333333,0
1,192826603,0.978210503,0.284070102,0.30929134,0.028921654,0.333333333,0
0,220457593,0.612974404,0.541203244,0.479619435,0.127866657,0.333333333,0
0,340637365,0.262610327,0.659952917,0.55272437,0.232863763,0.333333333,0
0,340007359,0.621348191,0.288778446,0.324062795,0.027631917,0.333333333,0
0,20210161,0.367586055,0.721106461,0.506895554,0.238212571,0.333333333,0
0,257526400,0.576467343,0.127910018,0.165503056,0.004994061,0.333333333,0
1,12862099,0.811065755,0.696834946,0.58543842,0.327563943,0.666666667,0.042750956
0,167813804,0.472252868,0.653936699,0.512539177,0.200966018,0.333333333,0
0,294093302,0.640214034,0.10175255,0.121108504,0.00286563,0.333333333,0
0,277103955,0.468325243,0.48182056,0.459605978,0.098287398,0.333333333,0
0,364540782,0.340423654,0.917865551,0.778271283,0.840213888,0.333333333,0
0,73305532,0.553938658,0.188333769,0.205109522,0.009010952,0.333333333,0
0,141544861,0.433914387,0.858488098,0.659039803,0.53947368,0.333333333,0
0,279615427,0.57902692,0.375205336,0.198379567,0.0182841,0.666666667,0.055619589
1,408159788,0.614232127,0.719591943,0.504380537,0.26973238,0.666666667,0.08095281
1,151825527,0.731034863,0.220507455,0.292697943,0.020431256,0.333333333,0
1,52368076,0.568259047,0.64452001,0.507592117,0.220582929,0.333333333,0
0,167721744,0.739872021,0.16714622,0.154489135,0.005485262,0.333333333,0
0,150247721,0.545311121,0.587457494,0.479056747,0.147168052,0.333333333,0
0,66409287,0.136838041,0.5506147,0.431438064,0.110176078,0.333333333,0
0,219152539,0.300110327,0.619782893,0.650135791,0.275214015,0.333333333,0
0,300443382,0.510845102,0.564140727,0.474516886,0.1348528,0,0
0,55758201,0.57798985,0.266544598,0.32144807,0.024959142,0.333333333,0
0,220389296,0.466504854,0.823698666,0.595349275,0.413078312,0.666666667,0.069519752
0,294779080,0.355792145,0.821082919,0.676854799,0.514326442,0.333333333,0
0,348998165,0.444947043,0.90164792,0.672957115,0.622931598,0.333333333,0
0,167571315,0.656487202,0.326105153,0.317714939,0.030942086,0,0
1,158588995,0.753375993,0.155636934,0.207545749,0.009099408,0.333333333,0
0,469970578,0.538941968,0.16766937,0.180724941,0.0068365,0,0
0,71094440,0.08521624,0.827949255,0.62576655,0.455712693,0,0
0,101534291,0.449890777,0.156683233,0.259420507,0.011103991,0.333333333,0
0,38516712,0.501610768,0.882814544,0.725223733,0.679476894,0.333333333,0
0,358402782,0.3815203,0.691865027,0.639976712,0.329336645,0.333333333,0
0,359271092,0.289159312,0.243002877,0.279595031,0.018191815,0.333333333,0
1,63898957,0.440413725,0.804159037,0.805959482,0.771691914,0.333333333,0
1,161477033,0.553133274,0.646089459,0.526565262,0.235985919,0.666666667,0.021700731
1,178819686,0.494229921,0.707559508,0.545589307,0.298616027,0.333333333,0
0,98796344,0.418704766,0.148574418,0.105752047,0.003076336,0.333333333,0
1,161477033,0.553133274,0.646089459,0.526565262,0.235985919,0.333333333,0
1,307210830,0.481533539,0.160345279,0.132392265,0.005007646,0.333333333,0
1,377064495,0.494207855,0.686371959,0.499441146,0.24182031,0.333333333,0
1,359271092,0.289159312,0.243002877,0.279595031,0.020906403,0.333333333,0
0,260004324,0.562113857,0.20402825,0.264807539,0.014169242,0.333333333,0
1,279741379,0.214651368,0.474111954,0.405232937,0.089052282,0,0
1,251848941,0.592696381,0.398378237,0.374094695,0.060236346,0.666666667,0.079630375
0,259701242,0.351632833,0.831545906,0.585076542,0.408846697,0.333333333,0
1,150151262,0.535977493,0.441538059,0.415689747,0.08325786,0.333333333,0
1,311183180,0.447870697,0.585754643,0.396825375,0.122557776,0.333333333,0
1,307210830,0.481533539,0.160345279,0.132392265,0.005007646,0.333333333,0
1,167303382,0.272848632,0.632953178,0.436160607,0.165008278,0.333333333,0
0,167754523,0.452978817,0.567617055,0.421266434,0.111603538,0.333333333,0
1,120896927,0.360536187,0.617106984,0.500323877,0.198601894,0.333333333,0
1,259962054,0.793744484,0.102798849,0.075446334,0.001910988,0,0
1,234994474,0.461383495,0.243264452,0.329610197,0.027132348,0.333333333,0
0,37749396,0.380770079,0.32252158,0.344368404,0.034723756,0.666666667,0.03132458
1,377064495,0.494207855,0.686371959,0.499441146,0.24182031,0.666666667,0.17907514
0,55650590,0.814585172,0.148312843,0.158550675,0.005196967,0.333333333,0
1,52368076,0.568259047,0.64452001,0.507592117,0.220582929,0.333333333,0
1,52368076,0.568259047,0.64452001,0.507592117,0.220582929,0.333333333,0
1,278683844,0.466802736,0.605283809,0.484855162,0.181752435,0.666666667,0.100709462
1,150151262,0.535977493,0.441538059,0.415689747,0.08325786,0.666666667,0.043013121
0,101011575,0.391074581,0.491498823,0.352819894,0.065551664,0.333333333,0
0,150428135,0.646778464,0.177347633,0.205811663,0.008617832,0.333333333,0
1,309257814,0.729788173,0.622547737,0.685368345,0.349364505,0.333333333,0
1,339961200,0.516935128,0.657598744,0.528903175,0.24581925,0,0
1,150151262,0.535977493,0.441538059,0.415689747,0.08325786,0.333333333,0
1,364393429,0.462477935,0.830761182,0.685507797,0.618337647,0.333333333,0
1,92226327,0.689684466,0.091551138,0.063624986,0.001494516,0,0
0,425997655,0.40859444,0.522364635,0.395408542,0.087214354,0.333333333,0
1,251848941,0.592696381,0.398378237,0.374094695,0.060236346,0.333333333,0
1,425997655,0.40859444,0.522364635,0.395408542,0.100043711,0.333333333,0
1,277103955,0.468325243,0.48182056,0.459605978,0.112739734,0,0
1,278683844,0.466802736,0.605283809,0.484855162,0.181752435,0.333333333,0
1,55652896,0.7201015,0.57801988,0.472359563,0.160144807,0.666666667,0.057310986
0,263003176,0.263603266,0.910201413,0.706418628,0.693357503,0.333333333,0
1,31374837,0.34451677,0.54276746,0.419992539,0.117906463,0.333333333,0
1,167600516,0.622760371,0.392545122,0.367309657,0.057266169,1,0.037125026